cellIndex	x	y	z	vol	b	h0	material	xNum	yNum	zNum	xInc	yInc	zInc	xStep	yStep	zStep
1069	43.34326674	0.05	31.84678752	1	1	0	28	1	1	1	0	0	0	1	1	1
1070	43.84326674	0.05	30.98076211	1	1	0	28	1	1	1	0	0	0	1	1	1
1071	44.34326674	0.05	30.11473671	1	1	0	50	1	1	1	0	0	0	1	1	1
1072	44.84326674	0.05	29.24871131	1	1	0	50	1	1	1	0	0	0	1	1	1
1073	45.34326674	0.05	28.3826859	1	1	0	42	1	1	1	0	0	0	1	1	1
1074	45.84326674	0.05	27.5166605	1	1	0	35	1	1	1	0	0	0	1	1	1
1075	46.34326674	0.05	26.65063509	1	1	0	23	1	1	1	0	0	0	1	1	1
1076	46.84326674	0.05	25.78460969	1	1	0	23	1	1	1	0	0	0	1	1	1
1077	47.34326674	0.05	24.91858429	1	1	0	33	1	1	1	0	0	0	1	1	1
1078	47.84326674	0.05	24.05255888	1	1	0	33	1	1	1	0	0	0	1	1	1
1079	48.34326674	0.05	23.18653348	1	1	0	33	1	1	1	0	0	0	1	1	1
1080	48.84326674	0.05	22.32050808	1	1	0	33	1	1	1	0	0	0	1	1	1
1081	49.34326674	0.05	21.45448267	1	1	0	93	1	1	1	0	0	0	1	1	1
1082	49.84326674	0.05	20.58845727	1	1	0	93	1	1	1	0	0	0	1	1	1
1083	50.34326674	0.05	19.72243186	1	1	0	93	1	1	1	0	0	0	1	1	1
1084	50.84326674	0.05	18.85640646	1	1	0	93	1	1	1	0	0	0	1	1	1
1085	51.34326674	0.05	17.99038106	1	1	0	96	1	1	1	0	0	0	1	1	1
1086	51.84326674	0.05	17.12435565	1	1	0	90	1	1	1	0	0	0	1	1	1
1087	52.34326674	0.05	16.25833025	1	1	0	90	1	1	1	0	0	0	1	1	1
1088	52.84326674	0.05	15.39230485	1	1	0	93	1	1	1	0	0	0	1	1	1
1089	53.34326674	0.05	14.52627944	1	1	0	97	1	1	1	0	0	0	1	1	1
1090	53.84326674	0.05	13.66025404	1	1	0	97	1	1	1	0	0	0	1	1	1
1091	54.34326674	0.05	12.79422863	1	1	0	95	1	1	1	0	0	0	1	1	1
1092	54.84326674	0.05	11.92820323	1	1	0	94	1	1	1	0	0	0	1	1	1
1093	55.34326674	0.05	11.06217783	1	1	0	94	1	1	1	0	0	0	1	1	1
1094	55.84326674	0.05	10.19615242	1	1	0	92	1	1	1	0	0	0	1	1	1
1095	56.34326674	0.05	9.330127019	1	1	0	100	1	1	1	0	0	0	1	1	1
1096	56.84326674	0.05	8.464101615	1	1	0	100	1	1	1	0	0	0	1	1	1
1097	57.34326674	0.05	7.598076211	1	1	0	99	1	1	1	0	0	0	1	1	1
1098	57.84326674	0.05	6.732050808	1	1	0	99	1	1	1	0	0	0	1	1	1
1099	58.34326674	0.05	5.866025404	1	1	0	95	1	1	1	0	0	0	1	1	1
1100	58.84326674	0.05	5	1	1	0	98	1	1	1	0	0	0	1	1	1
1101	10.20929214	0.05	91.23651497	1	1	0	70	1	1	1	0	0	0	1	1	1
1102	10.70929214	0.05	90.37048957	1	1	0	87	1	1	1	0	0	0	1	1	1
1103	11.20929214	0.05	89.50446417	1	1	0	78	1	1	1	0	0	0	1	1	1
1104	11.70929214	0.05	88.63843876	1	1	0	91	1	1	1	0	0	0	1	1	1
1105	12.20929214	0.05	87.77241336	1	1	0	87	1	1	1	0	0	0	1	1	1
1106	12.70929214	0.05	86.90638796	1	1	0	96	1	1	1	0	0	0	1	1	1
1107	13.20929214	0.05	86.04036255	1	1	0	96	1	1	1	0	0	0	1	1	1
1108	13.70929214	0.05	85.17433715	1	1	0	86	1	1	1	0	0	0	1	1	1
1109	14.20929214	0.05	84.30831174	1	1	0	86	1	1	1	0	0	0	1	1	1
1110	14.70929214	0.05	83.44228634	1	1	0	86	1	1	1	0	0	0	1	1	1
1111	15.20929214	0.05	82.57626094	1	1	0	88	1	1	1	0	0	0	1	1	1
1112	15.70929214	0.05	81.71023553	1	1	0	88	1	1	1	0	0	0	1	1	1
1113	16.20929214	0.05	80.84421013	1	1	0	71	1	1	1	0	0	0	1	1	1
1114	16.70929214	0.05	79.97818473	1	1	0	71	1	1	1	0	0	0	1	1	1
1115	17.20929214	0.05	79.11215932	1	1	0	28	1	1	1	0	0	0	1	1	1
1116	17.70929214	0.05	78.24613392	1	1	0	28	1	1	1	0	0	0	1	1	1
1117	18.20929214	0.05	77.38010851	1	1	0	30	1	1	1	0	0	0	1	1	1
1118	18.70929214	0.05	76.51408311	1	1	0	7	1	1	1	0	0	0	1	1	1
1119	19.20929214	0.05	75.64805771	1	1	0	4	1	1	1	0	0	0	1	1	1
1120	19.70929214	0.05	74.7820323	1	1	0	3	1	1	1	0	0	0	1	1	1
1121	20.20929214	0.05	73.9160069	1	1	0	3	1	1	1	0	0	0	1	1	1
1122	20.70929214	0.05	73.0499815	1	1	0	14	1	1	1	0	0	0	1	1	1
1123	21.20929214	0.05	72.18395609	1	1	0	14	1	1	1	0	0	0	1	1	1
1124	21.70929214	0.05	71.31793069	1	1	0	8	1	1	1	0	0	0	1	1	1
1125	22.20929214	0.05	70.45190528	1	1	0	8	1	1	1	0	0	0	1	1	1
1126	22.70929214	0.05	69.58587988	1	1	0	2	1	1	1	0	0	0	1	1	1
1127	23.20929214	0.05	68.71985448	1	1	0	2	1	1	1	0	0	0	1	1	1
1128	23.70929214	0.05	67.85382907	1	1	0	2	1	1	1	0	0	0	1	1	1
1129	24.20929214	0.05	66.98780367	1	1	0	19	1	1	1	0	0	0	1	1	1
1130	24.70929214	0.05	66.12177826	1	1	0	19	1	1	1	0	0	0	1	1	1
1131	25.20929214	0.05	65.25575286	1	1	0	42	1	1	1	0	0	0	1	1	1
1132	25.70929214	0.05	64.38972746	1	1	0	42	1	1	1	0	0	0	1	1	1
1133	26.20929214	0.05	63.52370205	1	1	0	48	1	1	1	0	0	0	1	1	1
1134	26.70929214	0.05	62.65767665	1	1	0	36	1	1	1	0	0	0	1	1	1
1135	27.20929214	0.05	61.79165125	1	1	0	42	1	1	1	0	0	0	1	1	1
1136	27.70929214	0.05	60.92562584	1	1	0	21	1	1	1	0	0	0	1	1	1
1137	28.20929214	0.05	60.05960044	1	1	0	21	1	1	1	0	0	0	1	1	1
1138	28.70929214	0.05	59.19357503	1	1	0	19	1	1	1	0	0	0	1	1	1
1139	29.20929214	0.05	58.32754963	1	1	0	19	1	1	1	0	0	0	1	1	1
1140	29.70929214	0.05	57.46152423	1	1	0	6	1	1	1	0	0	0	1	1	1
1141	30.20929214	0.05	56.59549882	1	1	0	6	1	1	1	0	0	0	1	1	1
1142	30.70929214	0.05	55.72947342	1	1	0	23	1	1	1	0	0	0	1	1	1
1143	31.20929214	0.05	54.86344802	1	1	0	23	1	1	1	0	0	0	1	1	1
1144	31.70929214	0.05	53.99742261	1	1	0	19	1	1	1	0	0	0	1	1	1
1145	32.20929214	0.05	53.13139721	1	1	0	40	1	1	1	0	0	0	1	1	1
1146	32.70929214	0.05	52.2653718	1	1	0	39	1	1	1	0	0	0	1	1	1
1147	33.20929214	0.05	51.3993464	1	1	0	39	1	1	1	0	0	0	1	1	1
1148	33.70929214	0.05	50.533321	1	1	0	9	1	1	1	0	0	0	1	1	1
1149	34.20929214	0.05	49.66729559	1	1	0	9	1	1	1	0	0	0	1	1	1
1150	34.70929214	0.05	48.80127019	1	1	0	16	1	1	1	0	0	0	1	1	1
1151	35.20929214	0.05	47.93524479	1	1	0	21	1	1	1	0	0	0	1	1	1
1152	35.70929214	0.05	47.06921938	1	1	0	21	1	1	1	0	0	0	1	1	1
1153	36.20929214	0.05	46.20319398	1	1	0	16	1	1	1	0	0	0	1	1	1
1154	36.70929214	0.05	45.33716857	1	1	0	16	1	1	1	0	0	0	1	1	1
1155	37.20929214	0.05	44.47114317	1	1	0	16	1	1	1	0	0	0	1	1	1
1156	37.70929214	0.05	43.60511777	1	1	0	24	1	1	1	0	0	0	1	1	1
1157	38.20929214	0.05	42.73909236	1	1	0	24	1	1	1	0	0	0	1	1	1
1158	38.70929214	0.05	41.87306696	1	1	0	24	1	1	1	0	0	0	1	1	1
1159	39.20929214	0.05	41.00704156	1	1	0	15	1	1	1	0	0	0	1	1	1
1160	39.70929214	0.05	40.14101615	1	1	0	15	1	1	1	0	0	0	1	1	1
1161	40.20929214	0.05	39.27499075	1	1	0	21	1	1	1	0	0	0	1	1	1
1162	40.70929214	0.05	38.40896534	1	1	0	21	1	1	1	0	0	0	1	1	1
1163	41.20929214	0.05	37.54293994	1	1	0	21	1	1	1	0	0	0	1	1	1
1164	41.70929214	0.05	36.67691454	1	1	0	21	1	1	1	0	0	0	1	1	1
1165	42.20929214	0.05	35.81088913	1	1	0	1	1	1	1	0	0	0	1	1	1
1166	42.70929214	0.05	34.94486373	1	1	0	1	1	1	1	0	0	0	1	1	1
1167	43.20929214	0.05	34.07883832	1	1	0	1	1	1	1	0	0	0	1	1	1
1168	43.70929214	0.05	33.21281292	1	1	0	1	1	1	1	0	0	0	1	1	1
1169	44.20929214	0.05	32.34678752	1	1	0	4	1	1	1	0	0	0	1	1	1
1170	44.70929214	0.05	31.48076211	1	1	0	5	1	1	1	0	0	0	1	1	1
1171	45.20929214	0.05	30.61473671	1	1	0	9	1	1	1	0	0	0	1	1	1
1172	45.70929214	0.05	29.74871131	1	1	0	21	1	1	1	0	0	0	1	1	1
1173	46.20929214	0.05	28.8826859	1	1	0	21	1	1	1	0	0	0	1	1	1
1174	46.70929214	0.05	28.0166605	1	1	0	15	1	1	1	0	0	0	1	1	1
1175	47.20929214	0.05	27.15063509	1	1	0	15	1	1	1	0	0	0	1	1	1
1176	47.70929214	0.05	26.28460969	1	1	0	6	1	1	1	0	0	0	1	1	1
1177	48.20929214	0.05	25.41858429	1	1	0	6	1	1	1	0	0	0	1	1	1
1178	48.70929214	0.05	24.55255888	1	1	0	20	1	1	1	0	0	0	1	1	1
1179	49.20929214	0.05	23.68653348	1	1	0	20	1	1	1	0	0	0	1	1	1
1180	49.70929214	0.05	22.82050808	1	1	0	37	1	1	1	0	0	0	1	1	1
1181	50.20929214	0.05	21.95448267	1	1	0	37	1	1	1	0	0	0	1	1	1
1182	50.70929214	0.05	21.08845727	1	1	0	36	1	1	1	0	0	0	1	1	1
1183	51.20929214	0.05	20.22243186	1	1	0	71	1	1	1	0	0	0	1	1	1
1184	51.70929214	0.05	19.35640646	1	1	0	85	1	1	1	0	0	0	1	1	1
1185	52.20929214	0.05	18.49038106	1	1	0	82	1	1	1	0	0	0	1	1	1
1186	52.70929214	0.05	17.62435565	1	1	0	81	1	1	1	0	0	0	1	1	1
1187	53.20929214	0.05	16.75833025	1	1	0	98	1	1	1	0	0	0	1	1	1
1188	53.70929214	0.05	15.89230485	1	1	0	98	1	1	1	0	0	0	1	1	1
1189	54.20929214	0.05	15.02627944	1	1	0	98	1	1	1	0	0	0	1	1	1
1190	54.70929214	0.05	14.16025404	1	1	0	96	1	1	1	0	0	0	1	1	1
1191	55.20929214	0.05	13.29422863	1	1	0	96	1	1	1	0	0	0	1	1	1
1192	55.70929214	0.05	12.42820323	1	1	0	100	1	1	1	0	0	0	1	1	1
1193	56.20929214	0.05	11.56217783	1	1	0	100	1	1	1	0	0	0	1	1	1
1194	56.70929214	0.05	10.69615242	1	1	0	95	1	1	1	0	0	0	1	1	1
1195	57.20929214	0.05	9.830127019	1	1	0	95	1	1	1	0	0	0	1	1	1
1196	57.70929214	0.05	8.964101615	1	1	0	100	1	1	1	0	0	0	1	1	1
1197	58.20929214	0.05	8.098076211	1	1	0	100	1	1	1	0	0	0	1	1	1
1198	58.70929214	0.05	7.232050808	1	1	0	100	1	1	1	0	0	0	1	1	1
1199	59.20929214	0.05	6.366025404	1	1	0	97	1	1	1	0	0	0	1	1	1
1200	59.70929214	0.05	5.5	1	1	0	97	1	1	1	0	0	0	1	1	1
1201	11.07531755	0.05	91.73651497	1	1	0	10	1	1	1	0	0	0	1	1	1
1202	11.57531755	0.05	90.87048957	1	1	0	10	1	1	1	0	0	0	1	1	1
1203	12.07531755	0.05	90.00446417	1	1	0	10	1	1	1	0	0	0	1	1	1
1204	12.57531755	0.05	89.13843876	1	1	0	13	1	1	1	0	0	0	1	1	1
1205	13.07531755	0.05	88.27241336	1	1	0	10	1	1	1	0	0	0	1	1	1
1206	13.57531755	0.05	87.40638796	1	1	0	10	1	1	1	0	0	0	1	1	1
1207	14.07531755	0.05	86.54036255	1	1	0	19	1	1	1	0	0	0	1	1	1
1208	14.57531755	0.05	85.67433715	1	1	0	23	1	1	1	0	0	0	1	1	1
1209	15.07531755	0.05	84.80831174	1	1	0	14	1	1	1	0	0	0	1	1	1
1210	15.57531755	0.05	83.94228634	1	1	0	49	1	1	1	0	0	0	1	1	1
1211	16.07531755	0.05	83.07626094	1	1	0	49	1	1	1	0	0	0	1	1	1
1212	16.57531755	0.05	82.21023553	1	1	0	50	1	1	1	0	0	0	1	1	1
1213	17.07531755	0.05	81.34421013	1	1	0	50	1	1	1	0	0	0	1	1	1
1214	17.57531755	0.05	80.47818473	1	1	0	33	1	1	1	0	0	0	1	1	1
1215	18.07531755	0.05	79.61215932	1	1	0	11	1	1	1	0	0	0	1	1	1
1216	18.57531755	0.05	78.74613392	1	1	0	11	1	1	1	0	0	0	1	1	1
1217	19.07531755	0.05	77.88010851	1	1	0	11	1	1	1	0	0	0	1	1	1
1218	19.57531755	0.05	77.01408311	1	1	0	24	1	1	1	0	0	0	1	1	1
1219	20.07531755	0.05	76.14805771	1	1	0	24	1	1	1	0	0	0	1	1	1
1220	20.57531755	0.05	75.2820323	1	1	0	35	1	1	1	0	0	0	1	1	1
1221	21.07531755	0.05	74.4160069	1	1	0	53	1	1	1	0	0	0	1	1	1
1222	21.57531755	0.05	73.5499815	1	1	0	64	1	1	1	0	0	0	1	1	1
1223	22.07531755	0.05	72.68395609	1	1	0	64	1	1	1	0	0	0	1	1	1
1224	22.57531755	0.05	71.81793069	1	1	0	26	1	1	1	0	0	0	1	1	1
1225	23.07531755	0.05	70.95190528	1	1	0	18	1	1	1	0	0	0	1	1	1
1226	23.57531755	0.05	70.08587988	1	1	0	18	1	1	1	0	0	0	1	1	1
1227	24.07531755	0.05	69.21985448	1	1	0	3	1	1	1	0	0	0	1	1	1
1228	24.57531755	0.05	68.35382907	1	1	0	6	1	1	1	0	0	0	1	1	1
1229	25.07531755	0.05	67.48780367	1	1	0	6	1	1	1	0	0	0	1	1	1
1230	25.57531755	0.05	66.62177826	1	1	0	6	1	1	1	0	0	0	1	1	1
1231	26.07531755	0.05	65.75575286	1	1	0	6	1	1	1	0	0	0	1	1	1
1232	26.57531755	0.05	64.88972746	1	1	0	14	1	1	1	0	0	0	1	1	1
1233	27.07531755	0.05	64.02370205	1	1	0	14	1	1	1	0	0	0	1	1	1
1234	27.57531755	0.05	63.15767665	1	1	0	14	1	1	1	0	0	0	1	1	1
1235	28.07531755	0.05	62.29165125	1	1	0	14	1	1	1	0	0	0	1	1	1
1236	28.57531755	0.05	61.42562584	1	1	0	14	1	1	1	0	0	0	1	1	1
1237	29.07531755	0.05	60.55960044	1	1	0	13	1	1	1	0	0	0	1	1	1
1238	29.57531755	0.05	59.69357503	1	1	0	35	1	1	1	0	0	0	1	1	1
1239	30.07531755	0.05	58.82754963	1	1	0	35	1	1	1	0	0	0	1	1	1
1240	30.57531755	0.05	57.96152423	1	1	0	35	1	1	1	0	0	0	1	1	1
1241	31.07531755	0.05	57.09549882	1	1	0	11	1	1	1	0	0	0	1	1	1
1242	31.57531755	0.05	56.22947342	1	1	0	21	1	1	1	0	0	0	1	1	1
1243	32.07531755	0.05	55.36344802	1	1	0	21	1	1	1	0	0	0	1	1	1
1244	32.57531755	0.05	54.49742261	1	1	0	26	1	1	1	0	0	0	1	1	1
1245	33.07531755	0.05	53.63139721	1	1	0	26	1	1	1	0	0	0	1	1	1
1246	33.57531755	0.05	52.7653718	1	1	0	26	1	1	1	0	0	0	1	1	1
1247	34.07531755	0.05	51.8993464	1	1	0	55	1	1	1	0	0	0	1	1	1
1248	34.57531755	0.05	51.033321	1	1	0	44	1	1	1	0	0	0	1	1	1
1249	35.07531755	0.05	50.16729559	1	1	0	44	1	1	1	0	0	0	1	1	1
1250	35.57531755	0.05	49.30127019	1	1	0	47	1	1	1	0	0	0	1	1	1
1251	36.07531755	0.05	48.43524479	1	1	0	47	1	1	1	0	0	0	1	1	1
1252	36.57531755	0.05	47.56921938	1	1	0	55	1	1	1	0	0	0	1	1	1
1253	37.07531755	0.05	46.70319398	1	1	0	55	1	1	1	0	0	0	1	1	1
1254	37.57531755	0.05	45.83716857	1	1	0	55	1	1	1	0	0	0	1	1	1
1255	38.07531755	0.05	44.97114317	1	1	0	69	1	1	1	0	0	0	1	1	1
1256	38.57531755	0.05	44.10511777	1	1	0	69	1	1	1	0	0	0	1	1	1
1257	39.07531755	0.05	43.23909236	1	1	0	83	1	1	1	0	0	0	1	1	1
1258	39.57531755	0.05	42.37306696	1	1	0	53	1	1	1	0	0	0	1	1	1
1259	40.07531755	0.05	41.50704156	1	1	0	44	1	1	1	0	0	0	1	1	1
1260	40.57531755	0.05	40.64101615	1	1	0	7	1	1	1	0	0	0	1	1	1
1261	41.07531755	0.05	39.77499075	1	1	0	7	1	1	1	0	0	0	1	1	1
1262	41.57531755	0.05	38.90896534	1	1	0	1	1	1	1	0	0	0	1	1	1
1263	42.07531755	0.05	38.04293994	1	1	0	1	1	1	1	0	0	0	1	1	1
1264	42.57531755	0.05	37.17691454	1	1	0	3	1	1	1	0	0	0	1	1	1
1265	43.07531755	0.05	36.31088913	1	1	0	5	1	1	1	0	0	0	1	1	1
1266	43.57531755	0.05	35.44486373	1	1	0	5	1	1	1	0	0	0	1	1	1
1267	44.07531755	0.05	34.57883832	1	1	0	4	1	1	1	0	0	0	1	1	1
1268	44.57531755	0.05	33.71281292	1	1	0	4	1	1	1	0	0	0	1	1	1
1269	45.07531755	0.05	32.84678752	1	1	0	4	1	1	1	0	0	0	1	1	1
1270	45.57531755	0.05	31.98076211	1	1	0	36	1	1	1	0	0	0	1	1	1
1271	46.07531755	0.05	31.11473671	1	1	0	36	1	1	1	0	0	0	1	1	1
1272	46.57531755	0.05	30.24871131	1	1	0	28	1	1	1	0	0	0	1	1	1
1273	47.07531755	0.05	29.3826859	1	1	0	55	1	1	1	0	0	0	1	1	1
1274	47.57531755	0.05	28.5166605	1	1	0	55	1	1	1	0	0	0	1	1	1
1275	48.07531755	0.05	27.65063509	1	1	0	48	1	1	1	0	0	0	1	1	1
1276	48.57531755	0.05	26.78460969	1	1	0	77	1	1	1	0	0	0	1	1	1
1277	49.07531755	0.05	25.91858429	1	1	0	54	1	1	1	0	0	0	1	1	1
1278	49.57531755	0.05	25.05255888	1	1	0	54	1	1	1	0	0	0	1	1	1
1279	50.07531755	0.05	24.18653348	1	1	0	47	1	1	1	0	0	0	1	1	1
1280	50.57531755	0.05	23.32050808	1	1	0	20	1	1	1	0	0	0	1	1	1
1281	51.07531755	0.05	22.45448267	1	1	0	20	1	1	1	0	0	0	1	1	1
1282	51.57531755	0.05	21.58845727	1	1	0	49	1	1	1	0	0	0	1	1	1
1283	52.07531755	0.05	20.72243186	1	1	0	25	1	1	1	0	0	0	1	1	1
1284	52.57531755	0.05	19.85640646	1	1	0	25	1	1	1	0	0	0	1	1	1
1285	53.07531755	0.05	18.99038106	1	1	0	25	1	1	1	0	0	0	1	1	1
1286	53.57531755	0.05	18.12435565	1	1	0	25	1	1	1	0	0	0	1	1	1
1287	54.07531755	0.05	17.25833025	1	1	0	48	1	1	1	0	0	0	1	1	1
1288	54.57531755	0.05	16.39230485	1	1	0	48	1	1	1	0	0	0	1	1	1
1289	55.07531755	0.05	15.52627944	1	1	0	48	1	1	1	0	0	0	1	1	1
1290	55.57531755	0.05	14.66025404	1	1	0	48	1	1	1	0	0	0	1	1	1
1291	56.07531755	0.05	13.79422863	1	1	0	48	1	1	1	0	0	0	1	1	1
1292	56.57531755	0.05	12.92820323	1	1	0	48	1	1	1	0	0	0	1	1	1
1293	57.07531755	0.05	12.06217783	1	1	0	26	1	1	1	0	0	0	1	1	1
1294	57.57531755	0.05	11.19615242	1	1	0	26	1	1	1	0	0	0	1	1	1
1295	58.07531755	0.05	10.33012702	1	1	0	26	1	1	1	0	0	0	1	1	1
1296	58.57531755	0.05	9.464101615	1	1	0	63	1	1	1	0	0	0	1	1	1
1297	59.07531755	0.05	8.598076211	1	1	0	88	1	1	1	0	0	0	1	1	1
1298	59.57531755	0.05	7.732050808	1	1	0	88	1	1	1	0	0	0	1	1	1
1299	60.07531755	0.05	6.866025404	1	1	0	83	1	1	1	0	0	0	1	1	1
1300	60.57531755	0.05	6	1	1	0	83	1	1	1	0	0	0	1	1	1
1301	11.94134295	0.05	92.23651497	1	1	0	8	1	1	1	0	0	0	1	1	1
1302	12.44134295	0.05	91.37048957	1	1	0	8	1	1	1	0	0	0	1	1	1
1303	12.94134295	0.05	90.50446417	1	1	0	8	1	1	1	0	0	0	1	1	1
1304	13.44134295	0.05	89.63843876	1	1	0	8	1	1	1	0	0	0	1	1	1
1305	13.94134295	0.05	88.77241336	1	1	0	16	1	1	1	0	0	0	1	1	1
1306	14.44134295	0.05	87.90638796	1	1	0	16	1	1	1	0	0	0	1	1	1
1307	14.94134295	0.05	87.04036255	1	1	0	16	1	1	1	0	0	0	1	1	1
1308	15.44134295	0.05	86.17433715	1	1	0	6	1	1	1	0	0	0	1	1	1
1309	15.94134295	0.05	85.30831174	1	1	0	1	1	1	1	0	0	0	1	1	1
1310	16.44134295	0.05	84.44228634	1	1	0	19	1	1	1	0	0	0	1	1	1
1311	16.94134295	0.05	83.57626094	1	1	0	2	1	1	1	0	0	0	1	1	1
1312	17.44134295	0.05	82.71023553	1	1	0	2	1	1	1	0	0	0	1	1	1
1313	17.94134295	0.05	81.84421013	1	1	0	4	1	1	1	0	0	0	1	1	1
1314	18.44134295	0.05	80.97818473	1	1	0	4	1	1	1	0	0	0	1	1	1
1315	18.94134295	0.05	80.11215932	1	1	0	7	1	1	1	0	0	0	1	1	1
1316	19.44134295	0.05	79.24613392	1	1	0	7	1	1	1	0	0	0	1	1	1
1317	19.94134295	0.05	78.38010851	1	1	0	7	1	1	1	0	0	0	1	1	1
1318	20.44134295	0.05	77.51408311	1	1	0	7	1	1	1	0	0	0	1	1	1
1319	20.94134295	0.05	76.64805771	1	1	0	2	1	1	1	0	0	0	1	1	1
1320	21.44134295	0.05	75.7820323	1	1	0	2	1	1	1	0	0	0	1	1	1
1321	21.94134295	0.05	74.9160069	1	1	0	1	1	1	1	0	0	0	1	1	1
1322	22.44134295	0.05	74.0499815	1	1	0	2	1	1	1	0	0	0	1	1	1
1323	22.94134295	0.05	73.18395609	1	1	0	2	1	1	1	0	0	0	1	1	1
1324	23.44134295	0.05	72.31793069	1	1	0	3	1	1	1	0	0	0	1	1	1
1325	23.94134295	0.05	71.45190528	1	1	0	3	1	1	1	0	0	0	1	1	1
1326	24.44134295	0.05	70.58587988	1	1	0	12	1	1	1	0	0	0	1	1	1
1327	24.94134295	0.05	69.71985448	1	1	0	12	1	1	1	0	0	0	1	1	1
1328	25.44134295	0.05	68.85382907	1	1	0	11	1	1	1	0	0	0	1	1	1
1329	25.94134295	0.05	67.98780367	1	1	0	11	1	1	1	0	0	0	1	1	1
1330	26.44134295	0.05	67.12177826	1	1	0	11	1	1	1	0	0	0	1	1	1
1331	26.94134295	0.05	66.25575286	1	1	0	27	1	1	1	0	0	0	1	1	1
1332	27.44134295	0.05	65.38972746	1	1	0	21	1	1	1	0	0	0	1	1	1
1333	27.94134295	0.05	64.52370205	1	1	0	21	1	1	1	0	0	0	1	1	1
1334	28.44134295	0.05	63.65767665	1	1	0	21	1	1	1	0	0	0	1	1	1
1335	28.94134295	0.05	62.79165125	1	1	0	47	1	1	1	0	0	0	1	1	1
1336	29.44134295	0.05	61.92562584	1	1	0	47	1	1	1	0	0	0	1	1	1
1337	29.94134295	0.05	61.05960044	1	1	0	46	1	1	1	0	0	0	1	1	1
1338	30.44134295	0.05	60.19357503	1	1	0	46	1	1	1	0	0	0	1	1	1
1339	30.94134295	0.05	59.32754963	1	1	0	46	1	1	1	0	0	0	1	1	1
1340	31.44134295	0.05	58.46152423	1	1	0	59	1	1	1	0	0	0	1	1	1
1341	31.94134295	0.05	57.59549882	1	1	0	59	1	1	1	0	0	0	1	1	1
1342	32.44134295	0.05	56.72947342	1	1	0	37	1	1	1	0	0	0	1	1	1
1343	32.94134295	0.05	55.86344802	1	1	0	37	1	1	1	0	0	0	1	1	1
1344	33.44134295	0.05	54.99742261	1	1	0	51	1	1	1	0	0	0	1	1	1
1345	33.94134295	0.05	54.13139721	1	1	0	51	1	1	1	0	0	0	1	1	1
1346	34.44134295	0.05	53.2653718	1	1	0	28	1	1	1	0	0	0	1	1	1
1347	34.94134295	0.05	52.3993464	1	1	0	28	1	1	1	0	0	0	1	1	1
1348	35.44134295	0.05	51.533321	1	1	0	33	1	1	1	0	0	0	1	1	1
1349	35.94134295	0.05	50.66729559	1	1	0	33	1	1	1	0	0	0	1	1	1
1350	36.44134295	0.05	49.80127019	1	1	0	38	1	1	1	0	0	0	1	1	1
1351	36.94134295	0.05	48.93524479	1	1	0	50	1	1	1	0	0	0	1	1	1
1352	37.44134295	0.05	48.06921938	1	1	0	39	1	1	1	0	0	0	1	1	1
1353	37.94134295	0.05	47.20319398	1	1	0	39	1	1	1	0	0	0	1	1	1
1354	38.44134295	0.05	46.33716857	1	1	0	39	1	1	1	0	0	0	1	1	1
1355	38.94134295	0.05	45.47114317	1	1	0	48	1	1	1	0	0	0	1	1	1
1356	39.44134295	0.05	44.60511777	1	1	0	48	1	1	1	0	0	0	1	1	1
1357	39.94134295	0.05	43.73909236	1	1	0	54	1	1	1	0	0	0	1	1	1
1358	40.44134295	0.05	42.87306696	1	1	0	54	1	1	1	0	0	0	1	1	1
1359	40.94134295	0.05	42.00704156	1	1	0	62	1	1	1	0	0	0	1	1	1
1360	41.44134295	0.05	41.14101615	1	1	0	62	1	1	1	0	0	0	1	1	1
1361	41.94134295	0.05	40.27499075	1	1	0	39	1	1	1	0	0	0	1	1	1
1362	42.44134295	0.05	39.40896534	1	1	0	41	1	1	1	0	0	0	1	1	1
1363	42.94134295	0.05	38.54293994	1	1	0	16	1	1	1	0	0	0	1	1	1
1364	43.44134295	0.05	37.67691454	1	1	0	16	1	1	1	0	0	0	1	1	1
1365	43.94134295	0.05	36.81088913	1	1	0	16	1	1	1	0	0	0	1	1	1
1366	44.44134295	0.05	35.94486373	1	1	0	28	1	1	1	0	0	0	1	1	1
1367	44.94134295	0.05	35.07883832	1	1	0	28	1	1	1	0	0	0	1	1	1
1368	45.44134295	0.05	34.21281292	1	1	0	22	1	1	1	0	0	0	1	1	1
1369	45.94134295	0.05	33.34678752	1	1	0	22	1	1	1	0	0	0	1	1	1
1370	46.44134295	0.05	32.48076211	1	1	0	22	1	1	1	0	0	0	1	1	1
1371	46.94134295	0.05	31.61473671	1	1	0	18	1	1	1	0	0	0	1	1	1
1372	47.44134295	0.05	30.74871131	1	1	0	18	1	1	1	0	0	0	1	1	1
1373	47.94134295	0.05	29.8826859	1	1	0	18	1	1	1	0	0	0	1	1	1
1374	48.44134295	0.05	29.0166605	1	1	0	44	1	1	1	0	0	0	1	1	1
1375	48.94134295	0.05	28.15063509	1	1	0	44	1	1	1	0	0	0	1	1	1
1376	49.44134295	0.05	27.28460969	1	1	0	68	1	1	1	0	0	0	1	1	1
1377	49.94134295	0.05	26.41858429	1	1	0	63	1	1	1	0	0	0	1	1	1
1378	50.44134295	0.05	25.55255888	1	1	0	34	1	1	1	0	0	0	1	1	1
